30	17 Mar 25	07:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
31	17 Mar 25	07:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	11
32	17 Mar 25	08:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
33	17 Mar 25	08:30:00	1	0	2	0	Ct	0	1	2	13	17	0	13	4	1	0	12	0	15	0	11	0	6	2	6	2	16	2	3	1	10	0	4	8	15	2	8	1	4	0
34	17 Mar 25	09:00:00	1	0	2	0	Ct	0	1	2	7	22	0	0	0	0	0	25	0	0	0	3	0	0	0	1	0	0	0	0	0	5	0	0	0	0	3	2	0	2	0
35	17 Mar 25	09:30:00	1	0	2	0	Ct	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
36	17 Mar 25	10:00:00	1	0	2	0	Ct	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	17 Mar 25	10:30:00	1	0	2	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
38	17 Mar 25	11:00:00	1	0	2	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
39	17 Mar 25	11:30:00	1	0	2	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17 Mar 25	12:00:00	1	0	2	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	17 Mar 25	12:30:00	1	0	2	0	Ct	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	17 Mar 25	13:00:00	1	0	2	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	17 Mar 25	13:30:00	1	0	2	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	17 Mar 25	14:00:00	1	0	2	0	Ct	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	17 Mar 25	14:30:00	1	0	2	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	17 Mar 25	15:00:00	1	0	2	0	Ct	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	17 Mar 25	15:30:00	1	0	2	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	17 Mar 25	16:00:00	1	0	2	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
49	17 Mar 25	16:30:00	1	0	2	0	Ct	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
50	17 Mar 25	17:00:00	1	0	2	0	Ct	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	17 Mar 25	17:30:00	1	0	2	0	Ct	0	1	0	1	1	0	20	0	8	0	1	1	0	0	1	1	12	2	9	3	3	0	0	5	6	0	1	5	4	1	0	0	22	5
52	17 Mar 25	18:00:00	1	0	2	0	Ct	0	0	0	25	10	0	4	0	15	1	0	1	7	0	2	3	0	0	1	0	0	0	1	7	9	0	8	3	1	6	5	1	20	2
